C.O.;Desc. C.O.;REF_Combinada;Nro documento;Fecha;Cantidad inv.;Suma de Vlr_Bruto;Suma de Vlr_Subtotal
100;PUNTO DE VENTA AV 68;D00077:00120:00120;FVP-00031239;26/01/2021;1;484985;295058
100;PUNTO DE VENTA AV 68;D00905:00125:00117;FVP-00031240;26/01/2021;1;700048;455031
100;PUNTO DE VENTA AV 68;D00046:00061:00061;FVP-00031243;27/01/2021;1;1168403;584202
100;PUNTO DE VENTA AV 68;XC0005:00029:;FVP-00031245;27/01/2021;1;2091986;1255191
100;PUNTO DE VENTA AV 68;XC0006:00029:;FVP-00031245;27/01/2021;1;2634269;1580562
100;PUNTO DE VENTA AV 68;D00538:00184:00184;FVP-00031246;27/01/2021;1;1918387;799200
100;PUNTO DE VENTA AV 68;XC0059:00046:;FVP-00031250;27/01/2021;1;227226;138420
100;PUNTO DE VENTA AV 68;XC0112::;FVP-00031250;27/01/2021;1;383906;233882
100;PUNTO DE VENTA AV 68;XC0077::;FVP-00031253;27/01/2021;2;491646;223058
100;PUNTO DE VENTA AV 68;XA0758:00029:;FVP-00031254;27/01/2021;1;147079;67159
100;PUNTO DE VENTA AV 68;XC0120:00002:;FVP-00031255;27/01/2021;1;1512894;921614
100;PUNTO DE VENTA AV 68;D00545:00061:00061;FVP-00031257;28/01/2021;1;1472122;672202
100;PUNTO DE VENTA AV 68;XC0103:00036:;FVP-00031258;28/01/2021;1;110304;67159
100;PUNTO DE VENTA AV 68;BR0020:00001:;FVP-00031259;28/01/2021;1;124795;75899
100;PUNTO DE VENTA AV 68;XA0740:00046:;FVP-00031260;28/01/2021;2;777953;362207
100;PUNTO DE VENTA AV 68;XA0554:00014:;FVP-00031261;29/01/2021;1;1101948;671530
100;PUNTO DE VENTA AV 68;XA0740:00046:;FVP-00031261;29/01/2021;1;395075;240605
100;PUNTO DE VENTA AV 68;XC0059:00046:;FVP-00031261;29/01/2021;1;227226;138420
100;PUNTO DE VENTA AV 68;XC0098:00029:;FVP-00031261;29/01/2021;1;941042;941042
100;PUNTO DE VENTA AV 68;XC0068:00009:;FVP-00031262;29/01/2021;2;648348;393815
100;PUNTO DE VENTA AV 68;XC0134::;FVP-00031262;29/01/2021;1;615765;375058
100;PUNTO DE VENTA AV 68;XA0302:00029:;FVP-00031263;29/01/2021;1;460331;280269
100;PUNTO DE VENTA AV 68;D00904:00396:00396;FVP-00031264;29/01/2021;1;660732;402622
100;PUNTO DE VENTA AV 68;D00986:00069:00069;FVP-00031264;29/01/2021;1;1249969;570689
100;PUNTO DE VENTA AV 68;D01291:00396:00396;FVP-00031265;29/01/2021;1;564411;225765
100;PUNTO DE VENTA AV 68;XC0039:00029:;FVP-00031266;29/01/2021;1;675684;419442
100;PUNTO DE VENTA AV 68;XA0701:00009:;FVP-00031267;29/01/2021;1;1276224;765734
100;PUNTO DE VENTA AV 68;XC0006:00029:;FVP-00031267;29/01/2021;1;2634269;1580562
100;PUNTO DE VENTA AV 68;D00534:00067:00067;FVP-00031268;29/01/2021;1;1604669;732034
100;PUNTO DE VENTA AV 68;D00544:00195:00195;FVP-00031269;30/01/2021;1;1251282;571362
100;PUNTO DE VENTA AV 68;D00538:00188:00188;FVP-00031270;30/01/2021;1;1679328;839664
100;PUNTO DE VENTA AV 68;XA0812:00005:;FVP-00031272;30/01/2021;1;734675;335395
100;PUNTO DE VENTA AV 68;XC0035:00036:;FVP-00031273;30/01/2021;1;2012525;1207515
100;PUNTO DE VENTA AV 68;XC0111::;FVP-00031275;30/01/2021;1;395075;240605
100;PUNTO DE VENTA AV 68;XC0067:00046:;FVP-00031280;30/01/2021;1;324174;196908
100;PUNTO DE VENTA AV 68;D00043:00133:00133;FVP-00031282;31/01/2021;1;145767;66487
100;PUNTO DE VENTA AV 68;XA0805:00029:;FVP-00031290;31/01/2021;1;96176;52897
100;PUNTO DE VENTA AV 68;XA0804:00046:;FVP-00031292;31/01/2021;1;96176;52897
100;PUNTO DE VENTA AV 68;XA0806:00050:;FVP-00031292;31/01/2021;1;96176;52897
100;PUNTO DE VENTA AV 68;XC0059:00046:;FVP-00031292;31/01/2021;1;227226;138420
100;PUNTO DE VENTA AV 68;D00008:00120:00120;FVP-00031300;1/02/2021;1;377081;229177
100;PUNTO DE VENTA AV 68;D00545:00195:00195;FVP-00031301;1/02/2021;1;1472122;672202
100;PUNTO DE VENTA AV 68;D00051:00185:00185;FVP-00031302;1/02/2021;1;1423495;649345
100;PUNTO DE VENTA AV 68;D00545:00195:00195;FVP-00031303;1/02/2021;1;1472122;672202
100;PUNTO DE VENTA AV 68;XA0535:00065:;FVP-00031303;1/02/2021;1;372807;226487
100;PUNTO DE VENTA AV 68;XC0067:00046:;FVP-00031303;1/02/2021;1;324174;196908
100;PUNTO DE VENTA AV 68;XZ0573:00005:;FVP-00031303;1/02/2021;1;731182;262118
100;PUNTO DE VENTA AV 68;XZ0847:00005:;FVP-00031303;1/02/2021;4;647478;327798
100;PUNTO DE VENTA AV 68;XC0076::;FVP-00031304;1/02/2021;1;780670;356235
100;PUNTO DE VENTA AV 68;XA0679-1:00109:;FVP-00031306;1/02/2021;1;947213;479933
100;PUNTO DE VENTA AV 68;XY0082:00002:;FVP-00031307;1/02/2021;6;910758;364303
100;PUNTO DE VENTA AV 68;XZ0598:00009:;FVP-00031307;1/02/2021;1;758330;461782
100;PUNTO DE VENTA AV 68;D00126:00021:;FVP-00031308;1/02/2021;1;178144;178144
100;PUNTO DE VENTA AV 68;XC0011:00009:;FVP-00031309;1/02/2021;1;1768252;1060951
100;PUNTO DE VENTA AV 68;XC0012:00009:;FVP-00031309;1/02/2021;1;2259112;1355467
100;PUNTO DE VENTA AV 68;XZ0564:00005:;FVP-00031313;1/02/2021;4;923028;561748
100;PUNTO DE VENTA AV 68;D00935:00133:00133;FVP-00031314;1/02/2021;1;661062;301782
100;PUNTO DE VENTA AV 68;XA0740:00046:;FVP-00031314;1/02/2021;1;395075;240605
100;PUNTO DE VENTA AV 68;XZ0234:00009:;FVP-00031316;1/02/2021;3;460726;184290
100;PUNTO DE VENTA AV 68;XZ0899:00045:;FVP-00031316;1/02/2021;1;623834;249534
100;PUNTO DE VENTA AV 68;D00050:00061:00061;FVP-00031317;1/02/2021;1;1322079;603630
100;PUNTO DE VENTA AV 68;XA0341:00029:;FVP-00031318;1/02/2021;1;2567664;1540598
100;PUNTO DE VENTA AV 68;D00127:00021:;FVP-00031319;1/02/2021;1;277580;277580
100;PUNTO DE VENTA AV 68;XA0384:00005:;FVP-00031319;1/02/2021;1;573306;348100
100;PUNTO DE VENTA AV 68;XC0007:00005:;FVP-00031320;1/02/2021;2;3536504;2121902
100;PUNTO DE VENTA AV 68;XZ0231:00005:;FVP-00031320;1/02/2021;1;1604068;977412
100;PUNTO DE VENTA AV 68;XZ0564:00005:;FVP-00031320;1/02/2021;4;923028;561748
100;PUNTO DE VENTA AV 68;XZ0896:00024:;FVP-00031320;1/02/2021;2;461514;280874
100;PUNTO DE VENTA AV 68;XZ0905:00005:;FVP-00031320;1/02/2021;1;621486;310742
100;PUNTO DE VENTA AV 68;D00051:00185:00185;FVP-00031321;1/02/2021;1;1423495;649345
100;PUNTO DE VENTA AV 68;D00530:00194:00194;FVP-00031322;1/02/2021;1;1618036;738756
100;PUNTO DE VENTA AV 68;BR0018:00001:;FVP-00031323;1/02/2021;1;466686;284302
100;PUNTO DE VENTA AV 68;XC0077::;FVP-00031323;1/02/2021;1;245823;111530
100;PUNTO DE VENTA AV 68;BR0017:00001:;FVP-00031324;1/02/2021;1;205871;124975
100;PUNTO DE VENTA AV 68;XA0419:00046:;FVP-00031325;1/02/2021;1;546079;218432
100;PUNTO DE VENTA AV 68;XC0011:00009:;FVP-00031325;1/02/2021;1;1768252;1060951
100;PUNTO DE VENTA AV 68;XC0012:00009:;FVP-00031325;1/02/2021;1;2259112;1355467
100;PUNTO DE VENTA AV 68;XA0538:00061:;FVP-00031326;1/02/2021;1;1329391;606319
100;PUNTO DE VENTA AV 68;XC0007:00005:;FVP-00031326;1/02/2021;2;3536504;2121902
100;PUNTO DE VENTA AV 68;XC0113::;FVP-00031326;1/02/2021;1;244361;148504
100;PUNTO DE VENTA AV 68;XZ0624:00047:;FVP-00031326;1/02/2021;1;314466;125786
100;PUNTO DE VENTA AV 68;XA0790:00036:;FVP-00031327;1/02/2021;4;521226;286674
100;PUNTO DE VENTA AV 68;XA0736:00189:;FVP-00031328;1/02/2021;1;735068;525647
100;PUNTO DE VENTA AV 68;XZ0234:00009:;FVP-00031329;1/02/2021;1;153574;61430
100;PUNTO DE VENTA AV 68;XZ0234:00009:;FVP-00031331;2/02/2021;2;307150;122860
100;PUNTO DE VENTA AV 68;XA0665:00065:;FVP-00031332;2/02/2021;1;1033226;568274
100;PUNTO DE VENTA AV 68;XZ0912:00001:;FVP-00031333;2/02/2021;1;1454802;885983
100;PUNTO DE VENTA AV 68;XA0198:00001:;FVP-00031333;2/02/2021;1;4188142;1911798
100;PUNTO DE VENTA AV 68;XZ0601:00005:;FVP-00031333;2/02/2021;1;458331;328000
100;PUNTO DE VENTA AV 68;BR0030:00200:;FVP-00031334;2/02/2021;1;194492;118252
100;PUNTO DE VENTA AV 68;XY0141:00005:;FVP-00031335;2/02/2021;1;473216;288336
100;PUNTO DE VENTA AV 68;XZ0847:00005:;FVP-00031335;2/02/2021;4;647478;327798
100;PUNTO DE VENTA AV 68;D00037:00061:00061;FVP-00031336;2/02/2021;1;1951825;890689
100;PUNTO DE VENTA AV 68;XZ0934:00137:;FVP-00031336;2/02/2021;1;139626;55850
100;PUNTO DE VENTA AV 68;XA0198:00001:;FVP-00031337;2/02/2021;1;2094071;955899
100;PUNTO DE VENTA AV 68;D00514:00061:00061;FVP-00031338;2/02/2021;1;2575011;1175731
100;PUNTO DE VENTA AV 68;XC0079::;FVP-00031339;2/02/2021;1;1681484;1024470
100;PUNTO DE VENTA AV 68;XA0813:00001:;FVP-00031340;2/02/2021;2;1469350;670790
100;PUNTO DE VENTA AV 68;D00008:00120:00120;FVP-00031341;2/02/2021;1;377081;229177
100;PUNTO DE VENTA AV 68;XA0266:00046:;FVP-00031341;2/02/2021;2;405198;202599
100;PUNTO DE VENTA AV 68;XA0267:00029:;FVP-00031341;2/02/2021;1;405198;202598
100;PUNTO DE VENTA AV 68;XA0267:00029:;FVP-00031341;2/02/2021;2;405198;202599
100;PUNTO DE VENTA AV 68;XA0817:00051:;FVP-00031341;2/02/2021;1;355023;272874
100;PUNTO DE VENTA AV 68;XA0538:00061:;FVP-00031342;2/02/2021;1;1329391;606319
100;PUNTO DE VENTA AV 68;D00963:00115:00115;FVP-00031343;2/02/2021;1;1124105;730668
100;PUNTO DE VENTA AV 68;D00964:00115:00115;FVP-00031343;2/02/2021;1;1263456;821246
100;PUNTO DE VENTA AV 68;XA0758:00029:;FVP-00031344;2/02/2021;1;147079;67159
100;PUNTO DE VENTA AV 68;D00544:00195:00195;FVP-00031346;3/02/2021;1;1251282;571362
100;PUNTO DE VENTA AV 68;D00538:00184:00184;FVP-00031347;3/02/2021;1;1918387;959194
100;PUNTO DE VENTA AV 68;XC0082:00029:;FVP-00031350;4/02/2021;1;758834;346151
100;PUNTO DE VENTA AV 68;D00545:00195:00195;FVP-00031351;4/02/2021;1;1472122;672202
100;PUNTO DE VENTA AV 68;D00050:00184:00184;FVP-00031353;4/02/2021;1;1322079;603630
100;PUNTO DE VENTA AV 68;D00101:00008:00008;FVP-00031354;4/02/2021;1;329822;200942
100;PUNTO DE VENTA AV 68;D00102:00008:00008;FVP-00031354;4/02/2021;1;329822;200942
100;PUNTO DE VENTA AV 68;D00544:00061:00061;FVP-00031354;4/02/2021;1;1251282;571362
100;PUNTO DE VENTA AV 68;D00545:00061:00061;FVP-00031354;4/02/2021;1;1472122;672202
100;PUNTO DE VENTA AV 68;XA0267:00029:;FVP-00031354;4/02/2021;2;405198;202599
100;PUNTO DE VENTA AV 68;XA0269:00009:;FVP-00031354;4/02/2021;1;202599;101299
100;PUNTO DE VENTA AV 68;XA0269:00009:;FVP-00031354;4/02/2021;3;607797;303898
100;PUNTO DE VENTA AV 68;XA0418:00066:;FVP-00031354;4/02/2021;1;772127;470521
100;PUNTO DE VENTA AV 68;XC0012:00009:;FVP-00031355;4/02/2021;1;2366474;1694050
100;PUNTO DE VENTA AV 68;XZ0231:00005:;FVP-00031355;4/02/2021;1;1604068;977412
100;PUNTO DE VENTA AV 68;XA0671:00005:;FVP-00031356;5/02/2021;2;1616577;738017
100;PUNTO DE VENTA AV 68;XA0412:00026:;FVP-00031357;5/02/2021;1;872397;531025
100;PUNTO DE VENTA AV 68;XA0392:00046:;FVP-00031358;5/02/2021;4;1089279;661244
100;PUNTO DE VENTA AV 68;XA0667:00189:;FVP-00031358;5/02/2021;1;495277;301782
100;PUNTO DE VENTA AV 68;D00515:00061:00061;FVP-00031359;5/02/2021;1;2575011;1175731
100;PUNTO DE VENTA AV 68;XA0804:00046:;FVP-00031361;5/02/2021;1;96176;52897
100;PUNTO DE VENTA AV 68;XA0806:00050:;FVP-00031361;5/02/2021;1;96176;52897
100;PUNTO DE VENTA AV 68;XC0101:00046:;FVP-00031365;5/02/2021;1;1030441;470521
100;PUNTO DE VENTA AV 68;XA0532:00009:;FVP-00031367;5/02/2021;1;4416819;2016739
100;PUNTO DE VENTA AV 68;XC0076::;FVP-00031367;5/02/2021;2;1561341;712470
100;PUNTO DE VENTA AV 68;BR0003:00194:;FVP-00031368;5/02/2021;1;324188;196908
100;PUNTO DE VENTA AV 68;D00544:00061:00061;FVP-00031368;5/02/2021;1;1251282;571362
100;PUNTO DE VENTA AV 68;XC0119:00011:;FVP-00031368;5/02/2021;1;2663122;1321546
100;PUNTO DE VENTA AV 68;D01655:00130:00130;FVP-00031369;6/02/2021;1;1765263;805983
100;PUNTO DE VENTA AV 68;XC0098:00029:;FVP-00031369;6/02/2021;1;1030441;470521
100;PUNTO DE VENTA AV 68;XA0368:00019:;FVP-00031370;6/02/2021;1;1023816;732706
100;PUNTO DE VENTA AV 68;XC0005:00029:;FVP-00031371;6/02/2021;1;2231204;1359261
100;PUNTO DE VENTA AV 68;XZ0207-1:00009:;FVP-00031372;6/02/2021;1;1336833;868942
100;PUNTO DE VENTA AV 68;BR0030:00200:;FVP-00031373;6/02/2021;1;194492;118252
100;PUNTO DE VENTA AV 68;XC0084:00005:;FVP-00031374;6/02/2021;1;617250;281614
100;PUNTO DE VENTA AV 68;XA0538:00061:;FVP-00031378;6/02/2021;1;1329391;606319
100;PUNTO DE VENTA AV 68;D00935:00051:00051;FVP-00031386;7/02/2021;1;661062;301782
100;PUNTO DE VENTA AV 68;D00126:00021:;FVP-00031387;7/02/2021;1;178144;178144
100;PUNTO DE VENTA AV 68;XA0431:00005:;FVP-00031390;7/02/2021;1;78594;31438
100;PUNTO DE VENTA AV 68;XA0789:00029:;FVP-00031392;7/02/2021;2;277967;169278
100;PUNTO DE VENTA AV 68;XA0791:00005:;FVP-00031394;7/02/2021;1;138983;84638
100;PUNTO DE VENTA AV 68;D00051:00184:00184;FVP-00031397;8/02/2021;1;1411110;584280
100;PUNTO DE VENTA AV 68;XA0266:00046:;FVP-00031397;8/02/2021;4;810396;364597
100;PUNTO DE VENTA AV 68;XY0141:00005:;FVP-00031397;8/02/2021;1;470258;259445
100;PUNTO DE VENTA AV 68;BR0005:00193:;FVP-00031398;8/02/2021;1;505512;307832
100;PUNTO DE VENTA AV 68;D00544:00195:00195;FVP-00031399;8/02/2021;1;1251282;571362
100;PUNTO DE VENTA AV 68;XA0694:00058:;FVP-00031399;8/02/2021;1;1029129;469849
100;PUNTO DE VENTA AV 68;XC0065:00009:;FVP-00031400;8/02/2021;2;431388;262050
100;PUNTO DE VENTA AV 68;XC0066:00029:;FVP-00031400;8/02/2021;1;215694;131025
100;PUNTO DE VENTA AV 68;XC0066:00029:;FVP-00031401;8/02/2021;1;215694;131025
100;PUNTO DE VENTA AV 68;D05307:00196:00196;FVP-00031402;8/02/2021;1;4268120;1948840
100;PUNTO DE VENTA AV 68;XA0262-1:00029:;FVP-00031404;8/02/2021;2;526982;319866
100;PUNTO DE VENTA AV 68;D00935:00133:00133;FVP-00031405;8/02/2021;1;661062;301782
100;PUNTO DE VENTA AV 68;XA0810:00042:;FVP-00031405;8/02/2021;1;1029129;469849
100;PUNTO DE VENTA AV 68;D00986:00069:00069;FVP-00031406;8/02/2021;1;1249969;570689
100;PUNTO DE VENTA AV 68;BR0021:00159:;FVP-00031407;8/02/2021;1;124795;75899
100;PUNTO DE VENTA AV 68;XA0810:00042:;FVP-00031408;8/02/2021;1;1029129;469849
100;PUNTO DE VENTA AV 68;XA0789:00029:;FVP-00031409;8/02/2021;4;555934;338554
100;PUNTO DE VENTA AV 68;XA0725:00029:;FVP-00031410;8/02/2021;1;488508;175395
100;PUNTO DE VENTA AV 68;D00935:00048:00048;FVP-00031411;8/02/2021;1;661062;301782
100;PUNTO DE VENTA AV 68;D00534:00132:00132;FVP-00031413;8/02/2021;1;1562901;951866
100;PUNTO DE VENTA AV 68;BR0031:00198:;FVP-00031414;8/02/2021;1;628710;383126
100;PUNTO DE VENTA AV 68;BR0026:00001:;FVP-00031415;8/02/2021;1;249578;151866
100;PUNTO DE VENTA AV 68;XA0679-1:00109:;FVP-00031416;9/02/2021;1;947213;479933
100;PUNTO DE VENTA AV 68;BR0020:00001:;FVP-00031420;9/02/2021;1;124795;75899
100;PUNTO DE VENTA AV 68;XC0023:00061:;FVP-00031421;9/02/2021;1;274290;166655
100;PUNTO DE VENTA AV 68;XA0818:00051:;FVP-00031422;9/02/2021;1;308721;237244
100;PUNTO DE VENTA AV 68;XY0082:00002:;FVP-00031423;9/02/2021;5;758965;303586
100;PUNTO DE VENTA AV 68;BR0021:00159:;FVP-00031426;9/02/2021;1;124795;75899
100;PUNTO DE VENTA AV 68;XA0673:00001:;FVP-00031432;10/02/2021;1;808288;369008
100;PUNTO DE VENTA AV 68;XC0098:00029:;FVP-00031434;10/02/2021;1;1030441;470521
100;PUNTO DE VENTA AV 68;XA0789:00029:;FVP-00031435;10/02/2021;6;833901;507832
100;PUNTO DE VENTA AV 68;XC0027:00141:;FVP-00031437;10/02/2021;1;249286;151866
100;PUNTO DE VENTA AV 68;XA0801:00010:;FVP-00031438;10/02/2021;1;131262;79933
100;PUNTO DE VENTA AV 68;XC0140-1::;FVP-00031439;10/02/2021;1;1994857;910185
100;PUNTO DE VENTA AV 68;BR0020:00001:;FVP-00031440;10/02/2021;1;124795;75899
100;PUNTO DE VENTA AV 68;XC0077::;FVP-00031446;11/02/2021;1;245823;111530
100;PUNTO DE VENTA AV 68;XC0103:00036:;FVP-00031446;11/02/2021;1;110304;67159
100;PUNTO DE VENTA AV 68;D00515:00061:00061;FVP-00031448;11/02/2021;1;2575011;1175731
100;PUNTO DE VENTA AV 68;D00538:00188:00188;FVP-00031449;11/02/2021;1;1679328;839664
100;PUNTO DE VENTA AV 68;XA0746:00023:;FVP-00031450;11/02/2021;1;804397;575395
100;PUNTO DE VENTA AV 68;D00545:00061:00061;FVP-00031452;11/02/2021;1;2944244;1344404
100;PUNTO DE VENTA AV 68;XZ0504:00005:;FVP-00031457;12/02/2021;4;653060;330487
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00031457;12/02/2021;1;671827;167957
100;PUNTO DE VENTA AV 68;XZ0912:00001:;FVP-00031458;12/02/2021;1;1454802;885983
100;PUNTO DE VENTA AV 68;D01291:00132:00132;FVP-00031458;12/02/2021;1;602049;366319
100;PUNTO DE VENTA AV 68;D00533:00132:00132;FVP-00031458;12/02/2021;1;1467477;894050
100;PUNTO DE VENTA AV 68;XY0141:00005:;FVP-00031459;12/02/2021;1;473216;288336
100;PUNTO DE VENTA AV 68;XZ0564:00005:;FVP-00031459;12/02/2021;4;923028;561748
100;PUNTO DE VENTA AV 68;D00530:00194:00194;FVP-00031460;12/02/2021;1;1618036;738756
100;PUNTO DE VENTA AV 68;D01318:00072:00072;FVP-00031460;12/02/2021;1;619314;402554
100;PUNTO DE VENTA AV 68;XA0538:00061:;FVP-00031461;12/02/2021;1;1329391;606319
100;PUNTO DE VENTA AV 68;XY0959:00024:;FVP-00031462;12/02/2021;1;473216;288336
100;PUNTO DE VENTA AV 68;XZ0896:00024:;FVP-00031462;12/02/2021;4;865344;475939
100;PUNTO DE VENTA AV 68;XZ0721:00005:;FVP-00031464;12/02/2021;1;314466;125786
100;PUNTO DE VENTA AV 68;XC0023:00061:;FVP-00031465;12/02/2021;1;274290;166655
100;PUNTO DE VENTA AV 68;D00545:00062:00062;FVP-00031466;12/02/2021;1;1344403;672202
100;PUNTO DE VENTA AV 68;D00067:00130:00130;FVP-00031467;12/02/2021;1;1269235;579429
100;PUNTO DE VENTA AV 68;XZ0993:00100:;FVP-00031467;12/02/2021;1;546678;218671
100;PUNTO DE VENTA AV 68;H01024:00124:00124;FVP-00031468;12/02/2021;1;1275966;637983
100;PUNTO DE VENTA AV 68;H01025:00124:00124;FVP-00031468;12/02/2021;1;1544874;772437
100;PUNTO DE VENTA AV 68;XA0671:00005:;FVP-00031469;12/02/2021;1;808288;369008
100;PUNTO DE VENTA AV 68;D01291:00125:00125;FVP-00031470;12/02/2021;1;602049;366319
100;PUNTO DE VENTA AV 68;D00533:00067:00067;FVP-00031471;12/02/2021;1;1467477;894050
100;PUNTO DE VENTA AV 68;D00534:00067:00067;FVP-00031471;12/02/2021;1;1562901;951866
100;PUNTO DE VENTA AV 68;XC0103:00036:;FVP-00031471;12/02/2021;1;110304;67159
100;PUNTO DE VENTA AV 68;XZ0573:00005:;FVP-00031473;13/02/2021;1;731182;262118
100;PUNTO DE VENTA AV 68;XZ0847:00005:;FVP-00031473;13/02/2021;2;323739;163899
100;PUNTO DE VENTA AV 68;XZ0850:00001:;FVP-00031473;13/02/2021;2;323739;163899
100;PUNTO DE VENTA AV 68;BR0003:00194:;FVP-00031474;13/02/2021;1;324188;196908
100;PUNTO DE VENTA AV 68;XA0818:00051:;FVP-00031474;13/02/2021;1;308721;237244
100;PUNTO DE VENTA AV 68;XA0258:00168:;FVP-00031475;13/02/2021;1;285322;156927
100;PUNTO DE VENTA AV 68;XC0113::;FVP-00031483;13/02/2021;1;244361;148504
100;PUNTO DE VENTA AV 68;XC0102:00029:;FVP-00031487;14/02/2021;1;110304;67159
100;PUNTO DE VENTA AV 68;XA0718:00029:;FVP-00031489;14/02/2021;1;331286;201614
100;PUNTO DE VENTA AV 68;XC0080:00029:;FVP-00031495;15/02/2021;1;588908;268840
100;PUNTO DE VENTA AV 68;XC0105:00051:;FVP-00031496;15/02/2021;1;388270;236571
100;PUNTO DE VENTA AV 68;XZ0247:00005:;FVP-00031497;15/02/2021;6;1031230;737748
100;PUNTO DE VENTA AV 68;XZ0897:00044:;FVP-00031497;15/02/2021;1;1129625;870521
100;PUNTO DE VENTA AV 68;D00051:00184:00184;FVP-00031498;15/02/2021;1;1423495;649345
100;PUNTO DE VENTA AV 68;D00050:00184:00184;FVP-00031499;15/02/2021;1;2644158;1207260
100;PUNTO DE VENTA AV 68;BR0030:00200:;FVP-00031500;15/02/2021;1;194492;118252
100;PUNTO DE VENTA AV 68;XC0006:00029:;FVP-00031500;15/02/2021;1;2809462;1712202
100;PUNTO DE VENTA AV 68;XC0110-1:00009:;FVP-00031501;15/02/2021;1;2881839;2063126
100;PUNTO DE VENTA AV 68;XZ0526:00005:;FVP-00031502;15/02/2021;1;821895;422615
100;PUNTO DE VENTA AV 68;XZ0721:00005:;FVP-00031502;15/02/2021;1;314466;125786
100;PUNTO DE VENTA AV 68;D00538:00188:00188;FVP-00031503;15/02/2021;1;1679328;839664
100;PUNTO DE VENTA AV 68;XA0798:00001:;FVP-00031503;15/02/2021;1;131262;79933
100;PUNTO DE VENTA AV 68;XA0798:00001:;FVP-00031504;15/02/2021;3;393787;239798
100;PUNTO DE VENTA AV 68;XZ0657:00001:;FVP-00031504;15/02/2021;1;471702;188681
100;PUNTO DE VENTA AV 68;D00042:00157:;FVP-00031506;15/02/2021;1;768806;467832
100;PUNTO DE VENTA AV 68;XC0005:00029:;FVP-00031507;15/02/2021;1;2231204;1359261
100;PUNTO DE VENTA AV 68;XC0006:00029:;FVP-00031507;15/02/2021;1;2809462;1712202
100;PUNTO DE VENTA AV 68;XC0006:00029:;FVP-00031509;15/02/2021;1;2809462;1712202
100;PUNTO DE VENTA AV 68;D00051:00185:00185;FVP-00031510;15/02/2021;1;1423495;649345
100;PUNTO DE VENTA AV 68;H01025:00196:00196;FVP-00031511;15/02/2021;1;1691650;772370
100;PUNTO DE VENTA AV 68;D00543:00067:00067;FVP-00031512;15/02/2021;1;1378687;840269
100;PUNTO DE VENTA AV 68;XZ0108:00005:;FVP-00031513;15/02/2021;1;440125;268168
100;PUNTO DE VENTA AV 68;XZ0847:00005:;FVP-00031513;15/02/2021;2;323739;163899
100;PUNTO DE VENTA AV 68;XZ0848:00009:;FVP-00031513;15/02/2021;2;323739;163899
100;PUNTO DE VENTA AV 68;D00046:00061:00061;FVP-00031514;15/02/2021;1;1279414;584134
100;PUNTO DE VENTA AV 68;XA0368:00019:;FVP-00031515;15/02/2021;1;1023816;732706
100;PUNTO DE VENTA AV 68;XA0759:00046:;FVP-00031517;15/02/2021;1;147079;67159
100;PUNTO DE VENTA AV 68;XA0383:00005:;FVP-00031518;15/02/2021;1;665078;404638
100;PUNTO DE VENTA AV 68;XA0384:00005:;FVP-00031518;15/02/2021;4;1146611;696202
100;PUNTO DE VENTA AV 68;XC0006:00029:;FVP-00031519;15/02/2021;1;2809462;1712202
100;PUNTO DE VENTA AV 68;XZ0725:00005:;FVP-00031520;15/02/2021;1;1454802;885983
100;PUNTO DE VENTA AV 68;D00135:00034:;FVP-00031522;16/02/2021;1;473657;288336
100;PUNTO DE VENTA AV 68;XZ0899:00045:;FVP-00031523;16/02/2021;1;623834;249534
100;PUNTO DE VENTA AV 68;XZ0564:00005:;FVP-00031525;16/02/2021;4;923028;561748
100;PUNTO DE VENTA AV 68;XZ0702:00005:;FVP-00031525;16/02/2021;1;266667;80000
100;PUNTO DE VENTA AV 68;XZ0897:00044:;FVP-00031525;16/02/2021;1;1129625;870521
100;PUNTO DE VENTA AV 68;D00101:00008:00008;FVP-00031526;16/02/2021;1;329822;200942
100;PUNTO DE VENTA AV 68;XA0759:00046:;FVP-00031526;16/02/2021;1;147079;67159
100;PUNTO DE VENTA AV 68;XZ0896:00024:;FVP-00031526;16/02/2021;1;230757;140437
100;PUNTO DE VENTA AV 68;H01025:00196:00196;FVP-00031528;16/02/2021;1;1691650;772370
100;PUNTO DE VENTA AV 68;XA0368:00019:;FVP-00031528;16/02/2021;1;1023816;732706
100;PUNTO DE VENTA AV 68;XZ0601:00005:;FVP-00031528;16/02/2021;1;458331;328000
100;PUNTO DE VENTA AV 68;XA0533:00040:;FVP-00031529;16/02/2021;1;1183403;720605
100;PUNTO DE VENTA AV 68;D00530:00194:00194;FVP-00031530;16/02/2021;1;1618036;738756
100;PUNTO DE VENTA AV 68;D01291:00132:00132;FVP-00031532;16/02/2021;1;602049;366319
100;PUNTO DE VENTA AV 68;XA0538:00061:;FVP-00031533;16/02/2021;1;1329391;606319
100;PUNTO DE VENTA AV 68;XC0061:00051:;FVP-00031534;16/02/2021;1;537180;327328
100;PUNTO DE VENTA AV 68;D00530:00194:00194;FVP-00031535;16/02/2021;1;1618036;738756
100;PUNTO DE VENTA AV 68;XC0128::;FVP-00031535;16/02/2021;1;1397770;768774
100;PUNTO DE VENTA AV 68;XA0346:00009:;FVP-00031540;17/02/2021;1;2254400;1613378
100;PUNTO DE VENTA AV 68;XA0746:00023:;FVP-00031540;17/02/2021;1;804397;575395
